major_code,num,title,writer,date,content,img_url,file_url
503,1247,[건축] 2022 교내 BIM 경진대회 참여 안내,원종규,2022.06.08,"1. 개최목적 : 건축 산업계의 핵심 기술로 주목받는 BIM 기술의 운용능력 요구에 발맞춰 
                 학생들의 현장직무 수행능력 수준을 확인, 점검하여 취업경쟁력 강화

2. 내용 : Autodesk Revit을 활용한 건축정보 모델 작성

3. 참가대상 :  우리대학 재학생

4. 대회규정 및 출품형식 소개 : 2022년 6월 14일(화), 17시, 7-102호(전산실습실)
   ※ 오프라인으로 참여하지 못하는 학생들을 위한 Zoom 링크 공개 예정

5. 대회 참가 및 신청방법 :  2022년 6월 15일(수)~29일(수), 18시까지 학생종합관리시스템(Doit)에서 참가신청

6. 출품작 접수 : 2022년 7월 4일(월), 9:00 ~ 18:00, 건축과 학과사무실(7호관 301호)

7. 대회일정 및 시상 :  첨부 파일(포스터 참조)",,[{'https://www.dongyang.ac.kr/bbs/dmu_21096/326/31032/download.do': 'BIM 경진대회 포스터.JPG'}]
503,1246,[건축] 휴보강 안내-현대건축론(U4),황진하,2022.06.07,,https://www.dongyang.ac.kr/CrossEditor/binary/images/000008/image001_3.jpg,[]
503,1245,[건축] 2022년도 몰입식 캠프(캡스톤 디자인) 참가학생 모집 안내,김혜림,2022.06.07,"2022년도 몰입식 캠프(캡스톤 디자인) 시행 안내
공학기술교육혁신센터 2022.05.31.(화)
  □ 캠프 안내
캠프명
2022년도 몰입식 캠프(캡스톤 디자인)
캠프 운영방식
온/오프라인 혼합
참가 대상
◽본교 재학생으로 구성된 팀
◽전공동아리 및 비전공동아리 지원 가능
◽단일학과 및 융합학과로 구성된 팀 모두 지원 가능
모집 규모
최대 20팀 모집, (팀원 최소 3명 이상으로 구성)
주요 운영사항
◽3D프린팅 단기교육

◽3D프린팅 실습 및 작품제작

◽작품발표회

※ 자세한 일정은 붙임 파일 참조 또는 유튜브에서 “DMU 2022몰입식 캠프” 검색 또는 QR코드확인
  □ 참가 신청
신청기간
5/31(화) ~ 6/08(수) 14:00 마감
※ 참가신청이 20팀을 초과하는 경우, 작품제작계획 및 융합팀 여부로 평가선정
제출 서류
[서식1] 참가신청서 및 [서식2] 개인정보이용동의서
※ 붙임 파일 참조
제출 방법
신청서 E-메일(innotechedu@dongyang.ac.kr) 
  □ 캠프 참가학생 특전
◽3D프린터기, 팀별 1대 제공
◽작품제작 재료비, 팀별 15만원 지원
◽우수작품시상 (상장, 상금 지급 및 최우수팀 1인 해외탐방 특전)",https://www.dongyang.ac.kr/CrossEditor/binary/images/000008/%EC%BA%A1%EC%B2%98.png,"[{'https://www.dongyang.ac.kr/bbs/dmu_21096/326/31006/download.do': '붙임 2022년도 몰입식 캠프(캡스톤 디자인) 시행 계획.hwp'}, {'https://www.dongyang.ac.kr/bbs/dmu_21096/326/31007/download.do': '2022 몰입식캠프 포스터_최종.pdf'}]"
503,1244,[건축] 2022-1학기 기말고사 시행 안내_수정(6/8),황진하,2022.06.03,"<2022학년도 1학기 기말고사 시행 안내>


  정부의 '코로나19 방역 지침'을 준수하고 강의실 및 실험/실습실을 포함한 대학 전체 건물을 철저한 방역을 진행하면서 
2022-1학기 기말고사를 다음과 같이 시행함을 알려드립니다. 
  -  다   음  -
  1. 기말고사 시험 일정
      가. 교양 시험 기간 : 6/16(목), 6/20(월) 2일간 ☞ [붙임3] 파일 참조
      나. 전공 시험기간 : 6/15(수), 6/17(금), 6/21(화) 3일간 ☞ [붙임1, 붙임2] 파일 참조
   ＃준비물 : 학생증(신분증), 필기도구(볼펜, 샤프, 지우개 등), 공학용계산기
  2. 평가진행방법 : 교과목 특성에 따라 상이하므로 강좌별 담당교수의 안내 및 시험시간표 확인
    *              으로 표시된 교과목은 비대면(동영상)수업 + 과제 제출
    *              으로 표시된 교과목은 비대면(실시간)수업 + 과제 제출
    *              으로 표시된 교과목은 비대면(실시간)시험 또는 수업 진행

3. 대면 평가 시행 시 유의사항

  ⦁ 의심 증상이 있어 시험 당일 등교가 불가능하고 진료확인서 제출이 어려운 경우에는 별도의 홀로 또는   충분한 거리두기가 확보되는 소수만으로 평가하는 방법을 제공함
    ※ 해당 학생이 시험 전 담당교수에게 알린 경우에 한함
     ⦁ 코로나19감염증 예방을 위한 방역수칙 준수
      1) 마스크 착용
      2) 입실 전 손 소독제 사용
      3) 책상,의자, PC등 손이 닿는 부분은 소독 티슈로 닦은 후 사용
      4) 교내 상주 시간을 줄이기 위해 가능한 시험 시작 시간에 맞춰 등교
      5) 본인 시험 종료 후 즉시 귀가
    ※ 각 강의실 출입문 밖에 비치된 손 소독제와 소독 티슈 사용
    ※ 시험 또는 실습 중 마스크가 훼손된 학생은 학과사무실(7-301)로 방문하여 수령

  4. 코로나19감염증 관련 결시 인정 기준

   ⦁ 「학칙시행세칙」 제41조(시험결시자성적처리) 중 ‘국가에서 부과하는 의무수행으로 인한 결시’로 인정
        하여 기말 평가 성적의 100%를 인정함
     ⦁ 확진, 자가격리 등으로 인한 결시는 증빙서류(입·퇴원 확인서, 보건소 자가격리 통지 문자 등)를 제출해
       야 인정됨

    5. 시험 시 응시자 유의사항
  ⦁ 시험장에서는 핸드폰과 같은 전자기기의 전원을 Off 할 것.
  ⦁ 시험 시작 전 신분증, 필기도구를 제외한 모든 소지품을 가방에 넣을 것.
  ⦁ 부정 행위자는 성적 무효 처리 및 징계 조치함.

     ■ 상벌규칙 제 14조(시험 부정행위에 대한 징계 조치)
   1. 다음 각 호의 1에 해당하는 학생은 해당 교과목의 시험 성적을 무효로 하고 근신 이상의 징계를 한다.
          ⦁타인에게 답안을 보여주거나 보고 쓰는 자
          ⦁구두로 답안을 불러주거나 참고물을 보고 답안을 작성한 자
    2. 다음 각 호의 1에 해당하는 학생은 당해 기간 동안 실시되는 전 교과목의 시험 성적을 무효로 하고 
       유기정학 이상의 징계를 한다.
          ⦁작성한 답안지를 서로 교환한 자
          ⦁대리시험을 행한 자나 응시케 한 자
          ⦁감독자의 지시에 불응하거나 이를 거부한 자

    6. 기 타
   가. 시험지 오른쪽 하단 좌석번호 기입란에 본인 착석 좌석번호를 반드시 기입 
          <＃예시 참고>
                 나. 2022-1학기 기말고사 전공 시험 시간표 수정 사항
No.
교과목명
강좌
변경 전
변경 후
비고
1
표현기법
U4
6/17(금) 8-9교시(7-201)
6/17(금) 4-5교시(7-201)
1차 수정
2
건축설계스튜디오Ⅱ
U3
6/17(금) 6-7교시(7-201)
6/17(금) 6-7교시(7-203)
1차 수정
3
건축설계스튜디오Ⅱ
U4
6/21(화) 7-8교시(7-201)
6/17(금) 6-7교시(7-201)
1차 수정
4
건축설계스튜디오Ⅱ
U5
6/21(화) 7-8교시(7-401)
6/17(금) 8-9교시(7-403)
1차 수정
5
컴퓨터활용
U3
6/21(화) 5교시(7-103)
6/17(금) 8교시(7-103)
2차 수정
6
구조모형실습
UG
6/15(수) 11교시(7-B101)
6/15(수) 11교시(7-202)
3차 수정

   다. 2022-1학기 기말고사 교양과목 시간표는 [붙임 3] 파일을 참조하시기 바랍니다.
교과목명
강좌번호
담당교수명
변경 전
변경 후
비고
창의력과문제해결능력
03
유미향
7-210호
3-514호
1차
된사람만들기프로젝트
03
유미향
3-514호
1-210호
1차
된사람만들기프로젝트
04
나하영
3-514호
1-210호
1차
※ 6월 7일 자로 '2022-1학기 기말고사 교양과목 시간표' 상 몇몇 강좌의 시험장이 변경되었으니 수정된 파일 확인하시기 바랍니다.

   라. 산업체위탁교육생들은 필요 시 재직 중인 산업체에 중간고사 출석 협조 요청에 대한 협조문을 제출하시기 바랍니다. (붙임 4 사용)

   마. 2022-1학기 기말고사 전공 시험 시간표 및 공지사항 본문에 대한 내용은 추가 및 수정될 수 있음을 참고하시기 바랍니다.
     바. ☎ 문의 : 02-2610-1801 (건축과 학과사무실)
    붙임 1. [2022-1] 講義時間表 (건축과)_기말고사 시간표_[학생]_0609_수정3
붙임 2. [2022-1] 講義時間表 (건축과)_기말고사 시간표_[학생]_0609_수정3
붙임 3. 2022-1기말고사 교양과목 시간표(공지용)_06.07
붙임 4. 2022학년도 1학기 기말고사 출석 협조 요청 협조문
        2022. 6. 9.

생 활 환 경 공 학 부

건   축   과",https://www.dongyang.ac.kr/CrossEditor/binary/images/000008/20220603182046349_1PWTIA0S.png,"[{'https://www.dongyang.ac.kr/bbs/dmu_21096/326/31055/download.do': '붙임 1. [2022-1] 講義時間表 (건축과)_기말고사 시간표_[학생]_0609_수정3.hwp'}, {'https://www.dongyang.ac.kr/bbs/dmu_21096/326/31056/download.do': '붙임 2. [2022-1] 講義時間表 (건축과)_기말고사 시간표_[학생]_0609_수정3.pdf'}, {'https://www.dongyang.ac.kr/bbs/dmu_21096/326/31057/download.do': '붙임 3. 2022-1기말고사 교양과목 시간표(공지용)_06.07.pdf'}, {'https://www.dongyang.ac.kr/bbs/dmu_21096/326/31058/download.do': '붙임 4. 2022학년도 1학기 기말고사 출석 협조 요청 협조문.pdf'}]"
503,1243,[학부] 2022학년도 1학기 공휴일(6.1 지방선거)에 따른 휴보강 안내,황진하,2022.06.03,,https://www.dongyang.ac.kr/CrossEditor/binary/images/000008/6.1_%EC%A7%80%EB%B0%A9%EC%84%A0%EA%B1%B0%EB%A1%9C_%EC%9D%B8%ED%95%9C_%ED%9C%B4%C2%B7%EB%B3%B4%EA%B0%95_%EC%95%88%EB%82%B4001.jpg,[]
503,1242,[취업] [건축] 엠에스건설산업(주),김혜림,2022.06.03,"1. 회 사 명 : 엠에스건설산업(주)



2. 모집직종 : 공사/공무



3. 채용인원 : 00명



4. 채용조건 : 관련 자격증 소지자 우대



5. 급    여 : 연봉 회사내규에 따름(면접 후 결정)



6. 제출서류 : 이력서



7. 지원방법 : msconst@hanmail.net



8. 접수기한 : 채용시마감



9. 회사주소 : 서울특별시 양천구 오목로 180 평화빌딩 2층



10. 기    타 : 정규직, 주5일 08:30~18:00 근무",,[{'https://www.dongyang.ac.kr/bbs/dmu_21096/326/30984/download.do': '구인의뢰서-엠에스건설산업(주).pdf'}]
503,1241,[건축] LG 이노텍 추천채용 기업관계자 특강,김혜림,2022.06.03,"□ 프로그램 : LG 이노텍 면접특강
□ 참여대상 : 재학생
□ 특강일시 및 장소 : 22.06.07.(화) 오후 6시 1호관 5층 소강당
□ 특강신청 방법 : 학과사무실로 전화하여 신청(02-2610-1802)",https://www.dongyang.ac.kr/CrossEditor/binary/images/000008/KakaoTalk_20220602_165428558.jpg,[]
503,1240,[취업] [건축] 용성종합건설(주),김혜림,2022.06.02,"1. 회 사 명 : 용성종합건설(주)



2. 모집직종 : 공무/설계



3. 채용인원 : 2명



4. 채용조건 : 건축과 졸업생



5. 급    여 : 급여협의



6. 지원방법 : 학과사무실 문의(02-2610-1802)



7. 접수기한 : 2022년 6월 10일 금요일 14시까지



8. 회사주소 : 서울특별시 송파구 방이동 39-2 신동아타워 406호



9. 기    타 : 건축직(신입), 추천채용",,[]
503,1239,[취업] [건축] (주)투비제이이앤씨,김혜림,2022.06.02,"1. 회 사 명 : (주)투비제이이앤씨



2. 모집직종 : 송무지원, 법원감정, 준공도서검토



3. 채용인원 : -



4. 채용조건 : Excel, CAD 활용능력 우수자 우대(컴퓨터 활용 능력 우수자 우대)



5. 급    여 : 연봉 3,300~3,600만원



6. 제출서류 : 이력서, 자기소개서, 성적증명서, 졸업증명서



7. 지원방법 : bbj636982@naver.com



8. 접수기한 : 2022년 6월 30일까지(채용시)



9. 회사주소 : 서울특별시 금천구 가산디지털1로 128, 501호(에스티엑스브이타워)



10. 기    타 : 정규직(신입), 남자 병역 필수, 중식제공, 4대보험, 퇴직연금",,[]
503,1238,[취업] [건축] 코리스이엔티,김혜림,2022.06.02,"1. 회 사 명 : 코리스이엔티



2. 모집직종 : 설계팀



3. 채용인원 : 2명(여자)/(남자도 채용가능)



4. 채용조건 : -



5. 급    여 : 회사 내규에 따름



6. 제출서류 : 이력서, 자기소개서



7. 지원방법 : arari@kolees.com



8. 접수기한 : 채용시까지



9. 회사주소 : 서울특별시 서초구 사임당로 86, 상록빌딩 2층(서초동)



10. 기    타 : 정규직(신입), 주5일 09~18시 근무, 성과별 상여금 지급",,[{'https://www.dongyang.ac.kr/bbs/dmu_21096/326/30953/download.do': '코리스이엔티 회사 소개서.pdf'}]
