major_code,num,title,writer,date,content,img_url,file_url
102,745,[취업] 보탬정보(주) 기계공학부 추천 채용 공고 안내,김원경,2022.11.17,"[기계공학부 추천채용 안내]

- 업체명 : 보탬정보(주)

- 홈페이지 : 보탬정보 주식회사 (www.botaem.co.kr)

- 주소 :  서울시 금천구 가산디지털1로 225 에이스가산포휴 701호

- 모집직종 : 기술지원부/기술지원, 교육

- 업종 : 소프트웨어개발 및 컨설팅

- 수행업무 : 솔루션 설치, 기술지원, 교육, 컨설팅 등

- 정규직

- 채용예정인원 : 00명 남녀무관

- 급여 : 최소 연봉 3,000만원 이상(경력 능력에 따라 차등)

- 우대사항 : 차량 소지자/ 영어 능숙자

- 필수자격조건 : 3D CAD 활용경력 3년 이상

- 복리후생: 주차비 지원, 중식비 지원, 경조사비 등 각종 지원, 도서비 지원 등

- 근무 : 8시간 (주 5일)

- 지원방법 : 지원을 희망하는 학생은
02-2610-1762 / kwgdy@dongyang.ac.kr
연락주시기 바랍니다.",,[]
102,744,[취업] 새한인텍(주) 기계공학부 추천 채용 공고 안내,김원경,2022.11.17,"[기계공학부 추천채용 안내]

- 업체명 : 새한인텍(주)

- 홈페이지 : 새한인택 주식회사 (saehan.edenstore.co.kr)

- 주소 :  경기도 광명시 하안로 60 광명테크노파크 B동 1002호

- 모집직종 : 기계 분야 / 설계

- 업종 : 건설업 (환경분야)

- 수행업무 : 설계 / 견적

- 정규직

- 채용예정인원 : 00명 남자(군필자)

- 급여 : 3,200만원(급여는 면접시 협의하여 진행)

- 우대사항 : 기계관련 자격증 소지자, 운전면허 보유자

- 복리후생: 4대 보험, 점심 제공

- 근무 : 09:00~18:00 (주 5일)

- 지원방법 : 지원을 희망하는 학생은
02-2610-1762 / kwgdy@dongyang.ac.kr
연락주시기 바랍니다.",,[]
102,743,[취업] 씨엘전자(주) 기계공학부 추천 채용 공고 안내,김원경,2022.11.17,"[기계공학부 추천 채용 안내]
    - 업체명 : 씨엘전자(주)
    - 홈페이지 : http://www.cadlinecs.com/bbs/board.php?bo_table=C1_1
    - 주소 : 주소 경기도 군포시 산본로 48번길 32 금봉테크노밸리 6~7층
    - 모집직종 : CAD 활용
    - 정규직
    - 급여 : 3,000만원(성과급별도)
  
- 지원방법 : 지원을 희망하는 학생은
  02-2610-1762 / kwgdy@dongyang.ac.kr
  연락주시기 바랍니다.",,[]
102,742,[취업] (주)메인텍 기계공학부 추천채용 공고 안내,김원경,2022.11.16,"[기계공학부 추천채용 안내]

- 업체명 : (주)메인텍

- 홈페이지 : 주식회사 메인텍 (main-tech.co.kr)

- 주소 :  연구소-서울특별시 강서구 마곡중앙8로3길 53  / 
            본사-경기도 김포시 하성면 귀전로172 

- 모집직종 : 기술부/기계설계

- 업종 : 물류자동화전문업체

- 채용예정인원 : 4명 (서울 / 경기 각각 2명)

- 정규직

- 급여 : 3,000만원+인센티브, 기숙사,중식, 근무복, 주5일 근무, 연차, 콘도, 4대보험

- 근무 : 08:30~17:30 (주 5일)

- 마감날짜 : ~11월23일(수)

- 지원방법 : 학과홈페이지 공지사항에 자기소개서 및 이력서를 작성하신 후 메일 kwgdy@dongyang.ac.kr로 송부

- 구비서류 : 이력서 및 자기소개서, 성적증명서, 졸업(예정)증명서


문의 : 010-5352-5580(전영석 교수님), 02-2610-1762(취업담당자)

* 물류 자동화 전문 업체로 기계설계공학과 산학협력업체이오니 많은 지원 바랍니다.",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21012/291/32110/download.do': '(양식)입사지원서_기계공학부_워드.docx'}, {'https://www.dongyang.ac.kr/bbs/dmu_21012/291/32111/download.do': '(양식)입사지원서_기계공학부_한글.hwp'}]"
102,741,[취업] CEPTECH 씨이피테크 기술지원서비스팀 학부 추천 채용 공고 안내,김태경,2022.11.10,"CEPTECH 씨이피테크 기술지원서비스팀 학부 추천 채용 공고 안내
  공통 자격요건
∙ 학력 : 대졸 이상(2, 3년)
  3D 프린터 기술지원(A/S) 고객만족팀 (A/S 팀) 0명
지원자격
∙ 경력 : 무관(면접 후 결정)
∙ 우대사항 : CAD/CAM 능숙자
  근무조건
∙ 근무형태 : 정규직(수습기간) - 1개월
∙ 근무일지 : 주 5일(월~금) 오전 9시 ~ 오후 6시
∙ 근무지역 : (150-038) 서울 영등포구 영등포동8가 KNK디지털 타워 208호 – 서울 1호선
영등포에서 500m 이내
  접수기간
∙ 접수기간 : 2022년 11월 14일(월) 까지
∙ 접수방법 : 사람인 사이트에서 직접 입사 지원 후 학과사무실에 알림
∙ 이력서양식 : 자유양식
∙ 제출서류 : 1. 이력서, 2. 자기소개서, 3. 성적증명서 / 졸업증명서
    (문의사항이나 지원을 희망하는 경우 꼭 메일 또는 카톡으로 지원여부 알려주세요. 
(메일 : ktkmd@dongyang.ac.kr 카톡 추가 아이디 : heydenpp )",,[]
102,740,[취업] (주)한라캐스트 학부 추천 채용 공고 안내,김태경,2022.11.10,"(주)한라캐스트 학부 추천 채용 공고 안내
  1. 회사명 : 주식회사 한라캐스트
2. 사업장 주소 : 인천광역시 남동구 은봉로 105번길 59(남동공단)
3. 회사 홈페이지 : www.hlcast.co.kr
4. 주요 생산 제품 : 자동차 부품, 내외장제
5. 전년도 매출액(억원) : 650억
6. 상시 근무 직원수 : 220명
7. 모집 분야 : 현장직/ 관리엔지니어
8. 근무조건 : 2교대
9. 임금 : 4000만~4500만원(퇴직금 별도)
10. 기타 : 4대보험, 퇴직연금, 기숙사, 하계휴가 등
  지원을 원하는 학생은
02-2610-1751 / ktkmd@dongyang.ac.kr
카톡 : heydenpp
연락주시기 바랍니다. ",,[]
102,739,[기계설계공학과] 2022학년도 2학기 휴보강 안내 - 유체역학 B3,김정웅,2022.11.07,"휴보강 안내



담당교수의 부득이한 사정으로 보강 일정이 변경되오니 해당 강좌 수강학생은 참조하시기 바랍니다.




1. 휴보강 일정


연번
개설강좌
휴강일
과목명
강좌
담당교수

1
유체역학
B3
홍상원
11월 17일 (목) 6교시



2. 문의 : 02-2610-1889",,[]
102,738,2022년 기계공학부 전문기술인재장학금 장학생 신청 안내,김태경,2022.11.07,"1. 장학금명  : 전문기술인재장학금

2. 추천인원  : 1 명 (기계공학부 1학년 및 2학년 지원 가능)
※ 산업체위탁생 , 학사학위과정 제외

3. 추천기준  : 전문기술인재장학금 자체 선발 기준에 의거하여 학과 추천
 가 . 동일 학기 타 장학금 수혜자 지원 불가함
 나 . 장학금 지원 기간 중 학적변동이 없는 자
※ 학적변동  : 일반휴학 , 질병휴학 , 군입대휴학 , 자퇴 및 제적
※ 지원 학기 성적 이수 전 학적변동 시 지급된 장학금 전액을 반환해야 함

4. 지원내용 및 기간 : 2022학년 2학기 등록금 전액

5. 추천기한  : 2022. 11. 11.(금) 14:00 까지 신청

6. 제출 서류  : 붙임 파일 다운로드 받아서 작성 후 이메일과 원본 모두 제출

7. 제출처 및 연락처  : 기계공학부 학과사무실  4-206 호  / 02-2610-1751
                       파일 제출  : ktkmd@dongyang.ac.kr  (압축하여 제출/ 파일명 이름(학번)으로 제출)",,"[{'https://www.dongyang.ac.kr/bbs/dmu_21012/291/32066/download.do': '장학생 신청 및 추천서 양식.hwp'}, {'https://www.dongyang.ac.kr/bbs/dmu_21012/291/32067/download.do': '장학금 반환 서약서 양식.hwp'}, {'https://www.dongyang.ac.kr/bbs/dmu_21012/291/32068/download.do': '전문기술인재장학금 학업계획서 양식(공통).hwp'}]"
102,737,[기계공학부] 제 27회 CAD경진대회 신청 안내,김정웅,2022.11.03,"제 27회 CAD 경진대회

□ 일시: 2022.11.23.(수) 17:30~21:30
  □ 장소: 기계공학부 전산실
  (3D 분야 : 4-405호, 2D 분야 : 4-503호)
  □ 참가분야 및 참가대상(기계공학부 학생)
  - 2D 분야 25명 (AutoCAD) : 1학년
  - 3D 분야 25명 (SolidWorks) : 1학년 및 2학년
   * 한 분야만 신청 가능

□ 신청기간: 2022.11.04(금)~2022.11.15(화)
  □ 신청방법:
   - “홈페이지 DOIT 시스템>커뮤니티>취업교육프로그램”에서 신청
   - 참가분야별 25명 선착순 접수
  □ 시상내역(분야별)
  - 최우수상 1명 상금 30만원
  - 우수상 2명 상금 20만원
  - 장려상 5명 상금 10만원
   ※ 기타 : 참여자 전원 다과 제공
 
□ 문의: 기계설계공학과(02-2610-1889)",,[]
102,736,2022 삼성전자 협력회사 채용박람회 개최 안내,김종호,2022.10.20,"[행사 개요]
- 주최 : 삼성전자
- 행사 명 : '22년 삼성전자 협력회사 채용박람회
- 행사 기간 : (개막식, 채용설명회 등- 오프라인) 2022. 11. 2(수) 10:00~17:00, aT센터 5층
                    (온라인 박람회)                             2022. 11. 2(수) ~ 15(화), www.samsung-myjob.com
- 대상 :  취업을 희망하는 구직자 누구나
- 참여기업 : 삼성전자 협력업체 100여개사 

[오프라인 행사 안내]--------------------------------------------------------------------------------------------------------------------

오프라인 행사 (개막식, 채용 설명회) 프로그램 소개
- (오프라인 채용설명회) 기업 전략, 복리후생, 사내 분위기, 채용 절차, 기업 문화를 인사 담당자가 직접 설명
- (오프라인 직무 토크쇼) 회사를 좀 아는 언니&오빠들이 전해주는 현직자 FUN한 회사 이야기
- (오프라인 부대행사) 캘리그라피, 컬러진단 그리고 시현하다 촬영까지 (*선착순 제공)
- (이벤트) 놓칠 수 없는 빵빵한 이벤트 경품
  오프라인 행사 (개막식, 채용설명회) 참여방법
① 박람회 홈페이지(https://www.samsung-myjob.com) 접속
② 개막행사 참가신청 페이지 클릭 후 오프라인 행사 참여 신청
③ 오프라인 행사 당일 aT센터 5층으로 방문(*홈페이지 사전 신청 필수)

★오프라인 행사 내용 보러가기 > https://www.samsung-myjob.com/fair-apply.php

오프라인 행사 (개막식, 채용설명회) 포인트
① 사전 등록하고 현장 방문만 해도 선물이 팡팡
② 인사 담당자와 현직자가 직접 알려주는 취업/채용 정보 (채용설명회/현직자 토크콘서트)
③ 재미만땅 부대 행사(컬러진단, 캘리그라피)
④ 현장에서만 진행되는 다양한 이벤트 그리고 푸짐한 선물

[온라인 행사 안내]----------------------------------------------------------------------------------------------------------------------
  온라인 박람회 프로그램 소개
- (온라인 입사지원) 채용 진행 중인 기업 알아보고 편하게 입사지원 하자 
- (참가기업 취업백서) 우수 기업에 대해 잘 알아보고 지원하자
-  (온택트 채용설명회) 동영상으로 알찬 정보도 쏙쏙
-  (AI모의면접) 모의 면접보고 긴장감 날려버리자
-  (인·적성검사) 업무 해보기도 전에 걱정이 된다면? 미리 테스트 해보자

온라인 박람회 참여 방법 
① 박람회 홈페이지(https://www.samsung-myjob.com) 접속
② 참여기업 채용관 페이지 클릭 후 채용공고 확인
③ 이력서/자기소개서 작성 후 온라인 입사 지원
  ★온라인 박람회 포인트
① 검증 된 참여기업 (삼성전자 협력회사)
② 이력서 작성해서 온라인으로 입사지원 하면 되는 편리함
③ AI모의면접/ 인적성 직무 검사 등 취업에 도움이 되는 다양한 지원 프로그램
④ 참여기업 취업백서/ 홍보 게시판 등 참여 기업에 대한 자세한 정보 확인 가능

- 대표기업 : 원익아이피에스, 에드워드코리아, 대덕전자, 피에스케이, 디지아이에어가스 등
--------------------------------------------------------------------------------------------------------------------------------------------

문의 : 02-2610-1762",https://www.dongyang.ac.kr/CrossEditor/binary/images/000012/20221020150444512_7I9WYG2H.jpg,[{'https://www.dongyang.ac.kr/bbs/dmu_21012/291/31992/download.do': '22년 삼성전자 협력회사 채용박람회 카드뉴스 모음.zip'}]
