major_code,num,title,writer,date,content,img_url,file_url
502,511,[학부] 2022학년도 2학기 교내장학금(후지급) 신청 안내,김용민,2022.11.16,"                2022학년도 2학기 교내장학금(후지급) 신청 안내


□ 신청기간: 2022.11.16.(수) ~ 12.8.(목)
□ 장학금 종류: 미래장학금 외 9종류
□ 신청방법: e서비스 신청 및 증빙서류 학부(과) 제출
※ 장학금 신청 안내 등 붙임 파일을 반드시 확인하시기 바랍니다.",https://www.dongyang.ac.kr/CrossEditor/binary/images/000013/20221116165128370_08SNKY4Z.png,"[{'https://www.dongyang.ac.kr/bbs/dmu_21096/297/32116/download.do': '[붙임1] 2022학년도 2학기 장학금 신청 안내.hwp'}, {'https://www.dongyang.ac.kr/bbs/dmu_21096/297/32117/download.do': '[붙임2] 장학금 지급 기준 및 증빙 서류.hwp'}, {'https://www.dongyang.ac.kr/bbs/dmu_21096/297/32118/download.do': '[붙임3] 2022학년도 2학기 성적향상 계획서.hwp'}]"
502,510,"[건축, 실내, 시각] 2022년 학사학위 전공심화과정 성공사례 및 수기 공모전 안내",김용민,2022.11.16,"한국전문대학교교육협의회와 학사학위전공심화과정운영협의회에서는 학사학위 전공심화과정 발전 및 홍보 사례 발굴 등을 위해
[2022년 학사학위 전공심화과정 성공사례 및 수기 공모전]을 다음과 같이 개최하오니, 
재학생들의 열렬한 참여 바랍니다.

1. 공모명: 2022년 학사학위 전공심화과정 성공사례 및 수기 공모전
2. 공모대상: 학사학위 전공심화과정 재학생 또는 졸업생
3. 공모기간: 2022.11.1.(화) ~ 2022.11.30.(수) 15:00까지
4. 수상자 발표: 2022.12월 중 (※심사 결과에 따라 일정이 변경될 수 있음)
5. 응모방법: <붙임1> 공고문 참조
6. 시상내역
 가. 대상: 한국전문대학교육협의회장상 / 상금 50만원 / 2명
 나. 최우수상: 한국전문대학교육협의회장상 / 상금 30만원 / 3명
 다. 우수상: 한국전문대학교육협의회장상 / 상금 20만원 / 5명
 라. 장려상: 한국전문대학교육협의회장상 / 상금 10만원 / 10명
 ※제세공과금(22%) 본인 부담, 중복 시상 제외
7. 접수처 및 문의: 학사학위전공심화과정운영협의회(회장교:마산대학교)
 -접수처(이메일 접수): jumpup@masan.ac.kr
 -관련 문의: 마산대학교 학사운영팀(055-230-1216), jumpup@masan.ac.kr",https://www.dongyang.ac.kr/CrossEditor/binary/images/000013/%EC%88%98%EA%B8%B0%EA%B3%B5%EB%AA%A8%EC%A0%84_%ED%8F%AC%EC%8A%A4%ED%84%B0.jpg,"[{'https://www.dongyang.ac.kr/bbs/dmu_21096/297/32112/download.do': '붙임1)2022년 학사학위전공심화과정 수기공모전 개최 공고문.hwp'}, {'https://www.dongyang.ac.kr/bbs/dmu_21096/297/32113/download.do': '붙임2)2022년 학사학위전공심화과정 수기공모전 신청서 서식.hwp'}, {'https://www.dongyang.ac.kr/bbs/dmu_21096/297/32114/download.do': '붙임3)2022년 학사학위 전공심화과정 웹포스터(221031).pdf'}]"
502,509,[취업] 코오롱생명과학 - 초대졸 채용 API생산 (충주) 11월 21일,최병규,2022.11.15,https://m.catch.co.kr/NCS/RecruitInfoDetails/269615,,[]
502,508,[취업] 경동제약 - 각 부문별 채용 11월 25일,최병규,2022.11.11,https://m.jobkorea.co.kr/Recruit/GI_Read/40250856?GI_No=43046136&TS_Hot=,,[]
502,507,[취업] 일양약품 - 품질관리 채용 (계약직 후 전환가능) 11월 27일,최병규,2022.11.11,https://m.catch.co.kr/NCS/RecruitInfoDetails/269314,,[]
502,506,"[취업] JW생명과학 - 검체채취원, 벨리데이션담당 계약직 채용 (충남 당진)11월 23일",최병규,2022.11.11,https://m.catch.co.kr/NCS/RecruitInfoDetails/269274,,[]
502,505,[취업] 농협경제지주 - 식품R&D 연구소 영업지원 계약직 채용 (잔류 농약검사) 11월 15일,최병규,2022.11.11,https://m.catch.co.kr/NCS/RecruitInfoDetails/269199,,[]
502,504,[취업] 종근당바이오 - QA (원료의약품) 사원 채용 11월 18일,최병규,2022.11.11,https://m.catch.co.kr/NCS/RecruitInfoDetails/269257,,[]
502,503,[취업] 종근당바이오 - 생산(원료의약품) 사원 채용 11월 18일,최병규,2022.11.11,https://m.catch.co.kr/NCS/RecruitInfoDetails/269280,,[]
502,502,[취업] 종근당바이오 - 생산(용매회수) 사원 채용 11월 18일,최병규,2022.11.11,https://m.catch.co.kr/NCS/RecruitInfoDetails/269284,,[]
